Wall time,Step,Value
1654043504.461301,34956,-2.592594623565674
1654043557.5817878,34964,-2.5525946617126465
1654043637.1728265,34976,-2.532594680786133
1654043690.3829067,34984,-2.529494285583496
1654043852.7644334,35009,-2.4888782501220703
1654044178.3431082,35059,-2.51545786857605
1654044390.5538304,35091,-2.4654579162597656
1654044470.1419852,35103,-2.4722323417663574
1654044607.3399153,35124,-2.5250203609466553
1654044796.995926,35153,-2.5727336406707764
1654044850.216495,35161,-2.5727336406707764
1654046213.9458706,35368,-2.513176441192627
1654046516.5897653,35415,-2.498795747756958
1654046735.6736226,35449,-2.4532907009124756
1654047170.8304443,35516,-2.605973243713379
1654047277.6521332,35532,-2.611478328704834
1654047304.5909889,35536,-2.611478328704834
1654047357.950939,35544,-2.6314783096313477
1654047743.4018698,35604,-2.5082762241363525
1654047853.0709178,35621,-2.471407175064087
1654048095.6674907,35658,-2.4298095703125
1654048122.196854,35662,-2.4298095703125
1654048255.1059356,35682,-2.3877575397491455
1654048367.8220701,35700,-2.4275619983673096
1654048394.3287966,35704,-2.4175620079040527
1654048795.9364316,35765,-2.5661725997924805
1654049643.0462134,35896,-2.443958044052124
1654049970.0227911,35946,-2.4875078201293945
1654050162.4085898,35976,-2.414548635482788
1654050295.1430645,35996,-2.442441940307617
1654050670.1309178,36053,-2.4559695720672607
1654050915.8453736,36091,-2.4682416915893555
1654051317.7248764,36152,-2.5485939979553223
1654051619.9846904,36199,-2.515899181365967
1654051805.7819304,36227,-2.5226964950561523
1654051832.2627935,36231,-2.5026965141296387
1654052085.4886837,36271,-2.5019631385803223
1654053100.736642,36424,-2.4825737476348877
1654053180.3476527,36436,-2.4925737380981445
1654053319.848922,36458,-2.44864559173584
1654053346.4536889,36462,-2.4686455726623535
1654053456.1962047,36479,-2.498440980911255
1654054332.8709679,36615,-2.3819053173065186
1654055595.22348,36807,-2.538289785385132
1654055701.3275115,36823,-2.538289785385132
1654056185.4164395,36897,-2.4783809185028076
1654056325.2537534,36919,-2.4922423362731934
1654056753.8432212,36988,-2.4357311725616455
1654056833.6714797,37000,-2.4326813220977783
1654056913.4980383,37012,-2.406546115875244
1654057485.107787,37100,-2.43182373046875
1654057783.8413074,37146,-2.4186432361602783
1654058162.3263812,37204,-2.448247194290161
1654058435.372601,37246,-2.4915354251861572
1654058624.9600391,37275,-2.598860025405884
1654059083.2142184,37345,-2.5789215564727783
1654059136.2908614,37353,-2.5589215755462646
1654059222.9937568,37367,-2.501030683517456
1654059788.209581,37453,-2.4504330158233643
1654059851.5953064,37464,-2.4405288696289062
1654059984.123225,37484,-2.46052885055542
1654060286.8397493,37531,-2.4521918296813965
1654060499.1306596,37563,-2.4668054580688477
1654060609.4979775,37580,-2.4094295501708984
1654061071.5906093,37651,-2.3312597274780273
1654061552.9185874,37724,-2.4562766551971436
1654061715.7719386,37749,-2.496417760848999
1654061848.3994787,37769,-2.4764177799224854
1654061984.513761,37790,-2.429664373397827
1654062064.4630647,37802,-2.44966459274292
1654062476.212792,37866,-2.4253222942352295
1654062502.6548429,37870,-2.455322265625
1654063227.44823,37980,-2.396331548690796
1654063446.956028,38014,-2.42840838432312
1654063719.2615833,38056,-2.4810032844543457
1654064025.0444193,38104,-2.427739143371582
1654064585.5914612,38189,-2.465271472930908
1654065070.2584677,38263,-2.4805448055267334
1654065957.4879541,38402,-2.5209057331085205
1654065984.024581,38406,-2.5109057426452637
1654066150.0591135,38432,-2.4539620876312256
1654067560.0407033,38648,-2.509999990463257
1654067613.192037,38656,-2.4700000286102295
1654067881.943764,38697,-2.5103061199188232
1654068068.092175,38725,-2.530306100845337
1654068792.266586,38835,-2.5558104515075684
1654069357.4430184,38921,-2.5264666080474854
1654069626.6057136,38962,-2.436302900314331
1654070057.9830298,39028,-2.4815478324890137
1654070117.9409914,39038,-2.4769787788391113
1654070171.1087492,39046,-2.4538562297821045
1654070307.416634,39067,-2.437120199203491
1654071174.938146,39200,-2.572028398513794
1654071311.400771,39221,-2.5173251628875732
1654071604.107873,39265,-2.492009162902832
1654071630.6595955,39269,-2.482009172439575
1654071736.9750986,39285,-2.475639581680298
1654072929.7071664,39472,-2.4730725288391113
1654073009.180772,39484,-2.5105886459350586
1654073547.0270662,39566,-2.5961170196533203
1654073706.585165,39590,-2.506117105484009
1654073733.1652443,39594,-2.506117105484009
1654074440.798296,39703,-2.531940460205078
1654074633.7314208,39733,-2.491539716720581
1654074822.9074132,39762,-2.488452911376953
1654076313.0688386,39991,-2.4585509300231934
1654076339.9187467,39995,-2.488551139831543
1654076614.5363548,40031,-2.5245797634124756
1654076800.1433473,40059,-2.509460210800171
1654076879.7601898,40071,-2.5063059329986572
1654077069.1112745,40100,-2.523244857788086
1654077152.4781442,40113,-2.495582103729248
1654077671.637052,40193,-2.4758198261260986
1654077751.3165288,40205,-2.5134825706481934
1654078046.4836197,40250,-2.5462989807128906
1654078341.5607111,40295,-2.5262091159820557
1654078613.8522544,40337,-2.481315851211548
1654078666.89327,40345,-2.4781458377838135
1654078693.4579241,40349,-2.4781458377838135
1654078773.0469997,40361,-2.4551069736480713
1654079420.2894595,40460,-2.569169759750366
1654079556.5542076,40481,-2.512279748916626
1654079583.134086,40485,-2.512279748916626
1654079689.193697,40501,-2.4861996173858643
1654080201.785931,40579,-2.565399408340454
1654080467.217367,40619,-2.5253994464874268
1654080686.759127,40653,-2.5684807300567627
1654081012.5069098,40703,-2.4404749870300293
1654082104.8987947,40871,-2.541285991668701
1654082350.4802501,40909,-2.4804022312164307
1654082377.0365102,40913,-2.5004022121429443
1654082543.4419906,40939,-2.4772205352783203
1654082596.529831,40947,-2.487220525741577
1654082848.8514209,40987,-2.4611566066741943
1654083801.6826546,41134,-2.4629743099212646
1654084560.0370243,41250,-2.4371354579925537
1654084639.900046,41262,-2.427135467529297
1654084965.9365394,41312,-2.436497926712036
1654085729.618335,41430,-2.465195894241333
1654086383.8719003,41531,-2.495800495147705
1654086666.5633686,41576,-2.4279589653015137
1654088145.5161898,41801,-2.4555983543395996
1654088421.35644,41844,-2.377983808517456
1654088501.254215,41856,-2.4079837799072266
1654088799.9525423,41902,-2.448504686355591
1654089288.3301022,41977,-2.4552195072174072
1654089424.449588,41998,-2.4551589488983154
1654090261.8296857,42126,-2.4955568313598633
1654090401.7624786,42148,-2.531395673751831
1654090428.2533925,42152,-2.5113956928253174
1654090484.6199346,42161,-2.5044727325439453
1654090804.2996364,42209,-2.541471481323242
1654090860.836561,42218,-2.543264389038086
1654091182.7156267,42267,-2.484907865524292
1654091447.9283123,42307,-2.494907855987549
1654091793.7460442,42359,-2.609999895095825
1654091933.0943663,42380,-2.5954480171203613
1654091959.693884,42384,-2.5754480361938477
1654092364.5754218,42446,-2.521871566772461
1654092524.300927,42470,-2.5018715858459473
1654092793.251904,42511,-2.5592894554138184
1654093438.1572592,42609,-2.5475521087646484
1654093892.8949003,42678,-2.591859817504883
1654094494.289899,42771,-2.503763437271118
1654095348.2116485,42903,-2.4307730197906494
1654095533.9256113,42931,-2.457603693008423
1654095620.9377334,42945,-2.463193416595459
1654095837.6578407,42978,-2.4563326835632324
1654096272.6519232,43045,-2.4892358779907227
1654096378.623163,43061,-2.456096649169922
1654096514.7886753,43082,-2.439194440841675
1654096571.3302116,43091,-2.4313294887542725
1654096627.8532763,43100,-2.433906316757202
1654096707.4785433,43112,-2.453906297683716
1654097660.7012022,43259,-2.4961044788360596
1654097849.9363286,43288,-2.51906156539917
1654098289.558325,43356,-2.422278642654419
1654098821.1255324,43436,-2.369321584701538
1654099578.8496206,43552,-2.4383461475372314
1654099635.2847462,43561,-2.438018798828125
1654099661.9218628,43565,-2.4350216388702393
1654099715.0243065,43573,-2.445021629333496
1654099885.0792692,43600,-2.4889321327209473
1654100001.9373593,43619,-2.447545051574707
1654100134.7359803,43639,-2.447545051574707
1654100293.910337,43663,-2.457872152328491
1654100426.809983,43683,-2.514690637588501
1654100646.370727,43717,-2.545452833175659
1654101211.10296,43803,-2.4557511806488037
1654101586.002947,43860,-2.4059805870056152
1654101881.263399,43905,-2.435911178588867
1654102164.0048683,43950,-2.5484039783477783
1654102270.0855834,43966,-2.575427532196045
1654102296.6648905,43970,-2.5854275226593018
1654103071.7846622,44091,-2.4413199424743652
1654103328.351616,44132,-2.3781681060791016
1654103550.8487518,44167,-2.308293342590332
1654103960.5360398,44230,-2.481057643890381
1654103986.9959867,44234,-2.461057662963867
1654104313.0187352,44284,-2.498392343521118
1654105169.8875666,44418,-2.43330454826355
1654105412.339809,44455,-2.424053430557251
1654105770.6394105,44511,-2.4267916679382324
1654105853.9962611,44524,-2.4666409492492676
1654105880.5264397,44528,-2.4666409492492676
1654106017.1437995,44549,-2.47562313079834
1654106256.0027428,44585,-2.5302340984344482
1654106479.7408402,44620,-2.5271456241607666
1654106675.8843422,44651,-2.4918997287750244
1654106702.5872686,44655,-2.4718997478485107
1654107187.9990118,44733,-2.383533477783203
1654107994.5792375,44856,-2.4448161125183105
1654108273.6849368,44900,-2.4639856815338135
1654109294.882647,45059,-2.4795897006988525
1654109548.4156363,45099,-2.5124166011810303
1654109574.8201041,45103,-2.5024166107177734
1654109734.0854626,45127,-2.5095536708831787
1654110179.7184272,45197,-2.464041233062744
1654110368.806241,45226,-2.4672887325286865
1654111136.5864468,45345,-2.430799722671509
1654111163.189842,45349,-2.430799722671509
1654111412.4153938,45388,-2.527754306793213
1654111544.817317,45408,-2.514674425125122
1654111853.6063254,45457,-2.4831840991973877
1654112100.7617009,45495,-2.423078775405884
1654112485.768806,45555,-2.4207122325897217
1654112781.0436223,45600,-2.5551717281341553
1654113560.1352775,45723,-2.1696348190307617
1654113640.13579,45735,-2.209634780883789
1654113889.7252495,45774,-2.2201409339904785
1654114565.750588,45877,-2.4783077239990234
1654114671.7840552,45893,-2.4783077239990234
1654114917.749011,45931,-2.4627230167388916
1654115292.8944302,45988,-2.457707405090332
1654115452.1202419,46012,-2.4977073669433594
1654115505.1895561,46020,-2.517707347869873
1654116428.318516,46162,-2.574188470840454
1654116591.3980782,46187,-2.527100086212158
1654116754.6039836,46212,-2.5712764263153076
1654116807.700671,46220,-2.573293924331665
1654116834.3649132,46224,-2.573293924331665
1654117099.6070342,46264,-2.5532939434051514
1654117232.9421108,46284,-2.5103824138641357
1654117612.2191744,46342,-2.488320827484131
1654117854.679692,46379,-2.4612796306610107
1654118286.6481588,46445,-2.5790741443634033
1654118957.3064902,46547,-2.516035556793213
1654119481.6685596,46628,-2.4466121196746826
1654119740.2941322,46669,-2.4906423091888428
1654120255.0066094,46750,-2.3767294883728027
1654120747.508319,46826,-2.4297375679016113
1654120993.3788998,46864,-2.4618780612945557
1654121610.5611424,46958,-2.542057514190674
1654121663.6096926,46966,-2.5388662815093994
1654121690.0869043,46970,-2.5288662910461426
1654123066.4785347,47181,-2.44907546043396
1654123283.2665348,47214,-2.546445608139038
1654123362.901085,47226,-2.556445598602295
1654123605.1591222,47263,-2.548043727874756
1654124063.312635,47333,-2.537125825881958
1654124638.8543766,47422,-2.503514051437378
1654125047.7083392,47485,-2.4334347248077393
1654125480.5022085,47551,-2.441025733947754
1654126025.1215265,47635,-2.521240711212158
1654126217.7402337,47665,-2.4474425315856934
1654126417.3996444,47697,-2.432398557662964
1654126553.6945162,47718,-2.4471821784973145
1654127401.4301705,47849,-2.5293939113616943
1654127614.299214,47881,-2.4731621742248535
1654127667.3938575,47889,-2.493162155151367
1654128605.7273738,48035,-2.491905450820923
1654128692.0794818,48049,-2.4780232906341553
1654129070.8011668,48107,-2.4706478118896484
1654129123.8163183,48115,-2.4706478118896484
1654129150.3410847,48119,-2.4606478214263916
1654129442.3569763,48163,-2.5330662727355957
1654129601.6483057,48187,-2.643066167831421
1654130358.8555157,48303,-2.3849759101867676
1654130438.6376343,48315,-2.3719329833984375
1654130465.0605106,48319,-2.4162158966064453
1654130624.3575442,48343,-2.486215829849243
1654130677.3325057,48351,-2.513158082962036
1654131136.7621634,48421,-2.5151195526123047
1654131359.554514,48456,-2.4796454906463623
1654131608.850279,48495,-2.468902587890625
1654132007.003659,48555,-2.479257345199585
1654132445.418871,48623,-2.4515082836151123
1654133512.7895646,48788,-2.4971184730529785
1654133838.1415036,48838,-2.4307870864868164
1654133891.3673368,48846,-2.4307870864868164
1654134156.602668,48886,-2.525759696960449
1654134455.3766005,48932,-2.546190023422241
1654134644.7837245,48961,-2.569288492202759
1654134830.963706,48989,-2.549288511276245
1654134884.0137558,48997,-2.5362842082977295
1654135343.1208653,49067,-2.5054359436035156
1654135861.4371839,49147,-2.501919746398926
1654136851.9081702,49301,-2.4738407135009766
1654137117.5677388,49341,-2.5076329708099365
1654137586.2549784,49414,-2.5142717361450195
1654137755.9525702,49441,-2.49257230758667
1654138001.60512,49479,-2.5014562606811523
1654138820.11345,49605,-2.4279820919036865
1654139442.7398815,49700,-2.549283027648926
1654139469.27019,49704,-2.5592830181121826
1654139957.475196,49779,-2.4685893058776855
1654140711.4939368,49894,-2.477365493774414
1654140844.6901634,49914,-2.4473655223846436
1654141200.1099317,49969,-2.471045970916748
1654141230.262418,49974,-2.4839978218078613
1654141625.1001334,50030,-2.4900712966918945
1654141837.585526,50062,-2.5452818870544434
1654141970.6928532,50082,-2.5623302459716797
1654142023.8780375,50090,-2.5723302364349365
1654142050.442743,50094,-2.5723302364349365
1654142584.7236907,50175,-2.592918634414673
1654142720.5898685,50196,-2.5360498428344727
1654143046.2569475,50246,-2.512413740158081
1654143099.2992876,50254,-2.522413730621338
1654143365.0629,50294,-2.5994949340820312
1654143497.8036954,50314,-2.61326265335083
1654143690.724467,50344,-2.5852839946746826
1654144092.2396877,50405,-2.448395252227783
1654144208.6777015,50424,-2.4394009113311768
1654144534.0845232,50474,-2.4349489212036133
1654145072.7300146,50556,-2.478074312210083
1654145477.9856534,50618,-2.498844861984253
1654145721.0535152,50655,-2.4977705478668213
1654145864.7113192,50678,-2.4917008876800537
1654147049.865126,50862,-2.41145396232605
1654147182.810847,50882,-2.471453905105591
1654147428.61073,50920,-2.430041790008545
1654147601.8882737,50948,-2.497255802154541
1654147897.3785157,50993,-2.4974489212036133
1654148003.7732482,51009,-2.521320343017578
1654148432.1057534,51074,-2.4950191974639893
1654148790.8976717,51130,-2.417649507522583
1654149332.138384,51213,-2.490215301513672
1654149578.3801124,51251,-2.531832218170166
1654149804.9553483,51287,-2.4689698219299316
1654150349.7086663,51371,-2.4967873096466064
1654150777.808964,51436,-2.4593687057495117
1654151318.9489462,51519,-2.4687936305999756
1654151398.5008209,51531,-2.5287935733795166
1654151840.2708533,51599,-2.584988594055176
1654151946.8942456,51615,-2.571930408477783
